DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2000,72.314,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2001,79.205,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2002,82.821,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2003,85.409,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2004,93.050,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2005,102.427,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2006,111.328,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2007,116.347,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2008,119.768,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2009,113.975,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2010,111.209,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2011,109.730,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2012,104.323,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2013,96.178,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2014,93.488,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2015,88.690,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2016,91.408,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2017,91.512,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2018,96.824,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2019,95.929,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2021,98.802,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2022,103.682,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Spain,2023,102.774,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),1995,73.756,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),1996,75.479,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),1997,76.773,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),1998,78.557,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),1999,81.662,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2000,82.542,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2001,83.424,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2002,83.144,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2003,81.188,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2004,83.321,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2005,84.973,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2006,85.750,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2007,88.763,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2008,89.935,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2009,88.459,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2010,91.766,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2011,93.764,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2012,91.874,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2013,93.644,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2014,94.116,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2015,94.960,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2016,94.665,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2017,96.478,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2018,98.214,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2019,99.247,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2021,105.291,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2022,104.698,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,European Union - 27 countries (from 2020),2023,101.889,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1980,34.747,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1981,36.914,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1982,37.202,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1983,37.645,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1984,38.944,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1985,47.088,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1986,49.808,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1987,47.828,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1988,48.418,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1989,50.159,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1990,56.922,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1991,54.724,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1992,55.192,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1993,54.681,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1994,56.506,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1995,70.888,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1996,77.292,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1997,82.483,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1998,89.655,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,1999,96.487,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2000,93.056,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2001,91.703,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2002,81.533,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2003,79.532,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2004,87.959,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2005,94.441,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2006,95.224,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2007,100.956,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2008,97.180,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2009,93.688,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2010,95.512,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2011,91.576,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2012,90.291,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2013,85.777,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2014,97.320,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2015,95.819,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2016,100.896,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2017,108.227,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2018,107.139,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2019,96.574,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2021,111.054,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2022,121.679,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Finland,2023,115.911,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1978,44.036,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1979,45.859,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1980,49.185,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1981,54.103,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1982,54.178,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1983,57.007,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1984,58.213,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1985,57.360,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1986,58.162,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1987,59.620,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1988,61.466,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1989,66.893,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1990,63.249,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1991,65.656,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1992,64.362,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1993,69.578,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1994,70.285,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1995,66.389,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1996,67.912,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1997,66.319,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1998,68.487,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,1999,73.162,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2000,78.692,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2001,74.199,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2002,75.420,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2003,76.285,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2004,81.119,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2005,80.278,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2006,77.406,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2007,81.334,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2008,82.698,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2009,89.572,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2010,89.870,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2011,95.044,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2012,96.105,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2013,96.243,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2014,96.874,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2015,96.329,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2016,95.161,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2017,95.069,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2018,100.634,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2019,101.548,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2021,107.523,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2022,109.386,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,France,2023,104.614,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,1995,90.382,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,1996,91.372,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,1997,90.822,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,1998,95.309,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,1999,109.147,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2000,101.760,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2001,105.941,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2002,108.898,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2003,114.647,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2004,113.944,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2005,121.023,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2006,118.640,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2007,120.942,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2008,118.121,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2009,118.254,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2010,124.850,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2011,125.453,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2012,120.265,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2013,114.833,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2014,124.898,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2015,123.892,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2016,124.466,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2017,107.559,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2018,108.159,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2019,126.001,b
