DATAFLOW,LAST UPDATE,freq,currency,unit,sizeclas,nace_r2,lcstruct,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),European Union - 27 countries (from 2020),2012,143793053456,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),European Union - 27 countries (from 2020),2016,174273119721,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),European Union - 27 countries (from 2020),2020,204165933395,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),European Union - 28 countries (2013-2020),2008,167757419529,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),European Union - 28 countries (2013-2020),2012,187758835474,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),European Union - 28 countries (2013-2020),2016,226749077360,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Finland,2008,2643369102,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Finland,2012,3021530375,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Finland,2016,2632297658,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Finland,2020,3466648987,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),France,2008,18983170687,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),France,2012,21066402488,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),France,2016,24547671181,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),France,2020,39548868986,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Croatia,2008,420273791,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Croatia,2012,440301749,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Croatia,2016,624835268,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Croatia,2020,647132498,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Hungary,2008,1169616425,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Hungary,2012,1422261649,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Hungary,2016,2063572962,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Hungary,2020,2494606129,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Ireland,2008,1703615044,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Ireland,2012,1823457121,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Ireland,2016,1902630522,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Ireland,2020,1968608575,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Iceland,2016,,c
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Iceland,2020,,c
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Italy,2008,13413657585,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Italy,2012,15588499426,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Italy,2016,18229563538,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Italy,2020,19198031521,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Lithuania,2008,1335398102,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Lithuania,2012,1165514484,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Lithuania,2016,501760914,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Lithuania,2020,846764241,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Luxembourg,2008,,c
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Luxembourg,2012,680748980,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Luxembourg,2016,716794674,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Luxembourg,2020,807199215,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Latvia,2008,181956306,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Latvia,2012,144110544,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Latvia,2016,315797140,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Latvia,2020,401081800,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Montenegro,2012,30089292,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Montenegro,2016,78313887,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),North Macedonia,2012,138859929,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),North Macedonia,2016,154142783,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Malta,2008,205601329,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Malta,2012,247541359,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Malta,2016,405297596,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Malta,2020,533814730,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Netherlands,2008,14379401495,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Netherlands,2012,14345326032,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Netherlands,2016,18108958449,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Netherlands,2020,19812895947,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Norway,2008,2503766045,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Norway,2012,3241675167,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Norway,2016,3154365482,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Norway,2020,3631130888,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Poland,2008,3586233163,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Poland,2012,3442357252,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Poland,2016,4806349444,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Poland,2020,6926892762,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Portugal,2008,2686281778,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Portugal,2012,2435498140,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Portugal,2016,3156778032,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Portugal,2020,3544008125,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Romania,2008,1090490532,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Romania,2012,1709596416,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Romania,2016,2988451937,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Romania,2020,4845594245,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Serbia,2012,439891538,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Serbia,2016,784963829,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Serbia,2020,1098694580,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Sweden,2008,3297457364,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Sweden,2012,4308972176,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Sweden,2016,4880276163,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Sweden,2020,5287779353,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Slovenia,2008,358292510,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Slovenia,2012,364292438,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Slovenia,2016,552727088,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Slovenia,2020,591706237,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Slovakia,2008,385904441,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Slovakia,2012,451257279,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Slovakia,2016,806223915,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Slovakia,2020,777196874,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Türkiye,2012,5908806374,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Türkiye,2016,14384805198,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),Türkiye,2020,14210032187,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),United Kingdom,2008,43467744226,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),United Kingdom,2012,43965782018,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Administrative and support service activities,Wages and salaries (total),United Kingdom,2016,52475957639,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Albania,2012,531343391,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Albania,2016,,z
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Bosnia and Herzegovina,2016,1762876612,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Bosnia and Herzegovina,2020,1734945445,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Bulgaria,2008,1386830723,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Bulgaria,2012,1324423157,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Bulgaria,2016,1528897781,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Bulgaria,2020,2011252164,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Switzerland,2012,11982880363,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Switzerland,2016,9470007128,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Switzerland,2020,11559925602,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Cyprus,2008,824812408,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Cyprus,2012,164763939,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Cyprus,2016,756446335,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Cyprus,2020,1091318204,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Czechia,2008,5139054668,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Czechia,2012,5102638259,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Czechia,2016,6049850701,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Czechia,2020,7139301284,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Germany,2008,70186265554,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Germany,2012,75653090892,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Germany,2016,89621922193,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Germany,2020,97147410322,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Denmark,2008,4558231959,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Denmark,2012,5017422960,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Denmark,2016,5197034589,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Denmark,2020,5927439515,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area - 16 countries (2009-2010),2008,137301873952,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area - 16 countries (2009-2010),2012,248172824775,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area - 17 countries (2011-2013),2008,137935697109,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area - 17 countries (2011-2013),2012,248787255128,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area - 18 countries (2014),2008,138751772293,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area - 18 countries (2014),2012,249364434445,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area - 19 countries  (2015-2022),2008,143469045121,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area - 19 countries  (2015-2022),2012,253747606346,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area - 19 countries  (2015-2022),2016,276244899252,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area - 19 countries  (2015-2022),2020,291202566840,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area – 20 countries (from 2023),2008,146674796313,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area – 20 countries (from 2023),2012,256210450741,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area – 20 countries (from 2023),2016,278595005104,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Euro area – 20 countries (from 2023),2020,294152321764,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Estonia,2008,633823158,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Estonia,2012,631866568,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Estonia,2016,788234342,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Estonia,2020,844634789,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Greece,2008,343113710,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Spain,2008,29779190022,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Spain,2012,26827671133,
